"contig","gene","strand","event_id","confirmed","exon_pre_end","exon1_start","exon1_end","exon2_start","exon2_end","exon_aft_start","event_jid","brain_3b_TSMRU_V102.star","brain_3c_TSMRU_V103.star","brain_a_TSMRU_V29.star","ovary_6a_TSMRU_V233.star","ovary_6b_TSMRU_V234.star","ovary_8a_TSMRU_ovary_8a.star","smallintestine_4a_TSMRU_V151.star","smallintestine_4b_TSMRU_V152.star","smallintestine_4c_TSMRU_V153.star","smallintestine_4d_TSMRU_V156.star","tonsil_8a1_TSMRU_tonsil_8a1.star","tonsil_8b1_TSMRU_tonsil_8b1.star","tonsil_8e1_TSMRU_tonsil_8e1.star"
"chr1","ENSG00000157916","+","mutex_exons_11",4,2391958,2393208,2393231,2395608,2395648,2395784,"chr1s+:g.2391958j2393208_2393231j2395784>2391958j2395608_2395648j2395784[splMUT]",-0.696139294958277,0,-0.562181062926613,-0.562181062926613,-0.879709286381228,0,-0.765932090671683,-1.49062412880868,0,-2.81658592464559,-0.760091516875093,-1.05408212262641,-1.13450848011228
"chr1","ENSG00000157916","+","mutex_exons_12",0,2391958,2393208,2393231,2395608,2395648,2395790,"chr1s+:g.2391958j2393208_2393231j2395790>2391958j2395608_2395648j2395790[splMUT]",0,0,0,0,0,0,0,-1.8307160070384,0,-3.7853391435598,-0.940658625412867,-3.2554157722955,-2.51331288243757
"chr1","ENSG00000157916","+","mutex_exons_13",4,2391958,2395608,2395648,2393208,2393355,2395784,"chr1s+:g.2391958j2395608_2395648j2395784>2391958j2393208_2393355j2395784[splMUT]",0.921036320077769,0,1.2453081985247,0.601398316326325,0.921552069776411,0,1.21682137033979,4.89425167270219,0,2.81551033395911,1.21758254387659,1.21449377751243,1.29589952809864
"chr1","ENSG00000157916","+","mutex_exons_14",3,2391958,2394647,2394728,2393232,2393355,2395784,"chr1s+:g.2391958j2394647_2394728j2395784>2391958j2393232_2393355j2395784[splMUT]",0.671795281403822,1.69196346822917,0.480487341135136,1.32161920386724,1.10442752054854,0.312121036181318,0.786460017227089,1.0535254699086,1.14607999671148,1.81940906488632,0.252924306678787,0.303756276779846,0.749138618750007
"chr1","ENSG00000157916","+","mutex_exons_15",1,2391958,2395608,2395648,2393232,2393355,2395784,"chr1s+:g.2391958j2395608_2395648j2395784>2391958j2393232_2393355j2395784[splMUT]",0.964626584034665,0,1.35757827202023,0.594378158637675,0.919781708835798,0,1.23254290060504,5.48137353304072,0,2.7128278663537,1.28650957558506,1.18679218926768,1.26832588901773
"chr1","ENSG00000157916","+","mutex_exons_16",4,2391958,2395608,2395648,2393270,2393355,2395784,"chr1s+:g.2391958j2395608_2395648j2395784>2391958j2393270_2393355j2395784[splMUT]",1.04896141472384,0,1.04896141472384,0.601198730227655,0.896128512118069,0,1.16604151707351,5.6538380324272,0,3.01531753547137,1.28279710997319,1.22405252620463,1.26605333066399
"chr1","ENSG00000157916","+","mutex_exons_17",0,2391958,2395608,2395648,2393270,2393355,2395790,"chr1s+:g.2391958j2395608_2395648j2395790>2391958j2393270_2393355j2395790[splMUT]",0,0,0,0,0,0,0,2.97898828198513,0,4.25591520925825,1.22791479192494,2.2234667302783,1.62634477472062
"chr1","ENSG00000157916","+","mutex_exons_18",4,2391958,2395608,2395648,2394647,2394728,2395784,"chr1s+:g.2391958j2395608_2395648j2395784>2391958j2394647_2394728j2395784[splMUT]",1.04997558261673,0,1.55078341785077,0.39513624228929,0.725422079226077,0,1.27604138466115,4.14982328166068,0,1.24239080231482,3.12696124900244,2.79319158180145,1.45694647997944
"chr1","ENSG00000157916","+","mutex_exons_19",0,2391958,2394647,2394728,2395790,2395871,2397116,"chr1s+:g.2391958j2394647_2394728j2397116>2391958j2395790_2395871j2397116[splMUT]",0,0.746870397780919,0.582847959183102,1.96267474870814,0.840838497228204,0,0.613677966746889,0.321140762877048,1.01542100695955,0.850372045582416,0,0.290311128037564,0.674808725322483
"chr1","ENSG00000157916","+","mutex_exons_20",0,2393355,2394647,2394728,2395790,2395871,2397116,"chr1s+:g.2393355j2394647_2394728j2397116>2393355j2395790_2395871j2397116[splMUT]",0.969803361722047,0,0,0.644020372991735,1.90098213788141,0.516767397298252,2.36847069796461,0,0.990490969485586,2.145432914482,0.985317001089373,0,0.788067215247048
"chr1","ENSG00000157916","+","mutex_exons_21",1,2395871,2399470,2399514,2397116,2397220,2400857,"chr1s+:g.2395871j2399470_2399514j2400857>2395871j2397116_2397220j2400857[splMUT]",-1.14281002007933,-1.17232616258919,-1.16468438864226,-1.17231129205684,-0.9197941738331,-1.03494805452466,-0.942534185009519,-0.820920159540179,-1.0766102905003,-0.987712034052067,-1.08726943780086,-1.02310584230041,-1.04441032669602
"chr1","ENSG00000157873","+","mutex_exons_22",3,2560714,2561744,2561815,2561494,2561724,2562865,"chr1s+:g.2560714j2561744_2561815j2562865>2560714j2561494_2561724j2562865[splMUT]",-2.40908845275497,-2.3065106725882,-3.16403524509477,-0.883457280561832,-0.902926559464967,-2.10565112191251,-0.813956394263858,-2.00173733189065,-0.85871851987563,-0.331401467275647,-0.540926720795838,-0.468182328841994,-1.59226245639309
"chr1","ENSG00000157873","+","mutex_exons_23",8,2560714,2561777,2561815,2561494,2561724,2562865,"chr1s+:g.2560714j2561777_2561815j2562865>2560714j2561494_2561724j2562865[splMUT]",-2.37400560577801,-2.35868738868349,-3.17537723839062,-0.865953863515504,-0.849751605711974,-2.15199798560184,-0.820998843978631,-1.84722439929687,-0.737407109551038,-0.331847529906481,-0.554513352210987,-0.47409230669634,-1.6347515611725
"chr1","ENSG00000116288","+","mutex_exons_24",1,7965425,7969345,7969375,7970894,7970963,7984894,"chr1s+:g.7965425j7969345_7969375j7984894>7965425j7970894_7970963j7984894[splMUT]",-1.1672450968699,-0.307101379872257,-0.621263562756378,-0.387722355051184,-0.949383295878091,-1.08324830705423,-0.418367242927663,-1.02706417853758,-1.12198508958379,-1.92431788488172,-2.01550037438735,-1.35796665634023,-1.62082556454179
"chr1","ENSG00000116288","+","mutex_exons_25",0,7965425,7969345,7969375,7970894,7970968,7984894,"chr1s+:g.7965425j7969345_7969375j7984894>7965425j7970894_7970968j7984894[splMUT]",-0.388489744552306,-0.231372126929241,-0.689398140890277,0,-0.950801515814928,0,0,-0.875929267612272,-0.726167547102388,-1.00367447027404,-1.26989532704558,-1.07661432982951,-1.49172230013866
"chr1","ENSG00000116288","+","mutex_exons_26",0,7965425,7969345,7969375,7970894,7971000,7984894,"chr1s+:g.7965425j7969345_7969375j7984894>7965425j7970894_7971000j7984894[splMUT]",-0.371490686970147,-0.219458003783051,-0.665973762604112,0,-0.923691636582111,0,0,-0.848690276705535,-0.701270122514333,-0.974254980491277,-1.62865504209144,-1.04601096663001,-1.45610108342137
"chr1","ENSG00000171608","+","mutex_exons_27",2,9691571,9693415,9693571,9710105,9710280,9710424,"chr1s+:g.9691571j9693415_9693571j9710424>9691571j9710105_9710280j9710424[splMUT]",0,0,0,0,0,0,0.80371717837466,0,0,0,0.731798555294958,1.01015061946382,0
"chr1","ENSG00000120948","+","mutex_exons_28",0,11013965,11015524,11015646,11016123,11016254,11016844,"chr1s+:g.11013965j11015524_11015646j11016844>11013965j11016123_11016254j11016844[splMUT]",-1.53445010275129,-1.29146763048667,-1.19681656803011,-0.541836304956729,-3.39332146614612,0,-0.81721606479413,-0.707510926480692,-1.17157579601554,-1.04958515711958,-0.625166129054876,-0.870822694049113,-0.774660391285584
"chr1","ENSG00000120942","+","mutex_exons_29",1,11274060,11285644,11285732,11293467,11293626,11294873,"chr1s+:g.11274060j11285644_11285732j11294873>11274060j11293467_11293626j11294873[splMUT]",0,-0.886793130331967,0,0,0,0,0,0,0,-0.386560262492007,-0.337035765124599,-3.64657182878346,-0.617004717191522
"chr1","ENSG00000116731","+","mutex_exons_30",0,13749487,13750420,13750486,13754251,13754365,13773078,"chr1s+:g.13749487j13750420_13750486j13773078>13749487j13754251_13754365j13773078[splMUT]",0,0,-3.4410024623578,0,0,0,0,-3.2258715388258,0,-2.77938549413794,0,-2.93884853522001,0
"chr1","ENSG00000116731","+","mutex_exons_31",0,13749487,13750420,13750486,13769039,13769173,13773078,"chr1s+:g.13749487j13750420_13750486j13773078>13749487j13769039_13769173j13773078[splMUT]",0.139519280816408,0,0,0,0.341019317998819,1.48368211618005,0.884724886328286,0.442737423093165,0.450394326814667,0,0.524994114494286,0.388054245065214,0.769241863391152
"chr1","ENSG00000116731","+","mutex_exons_32",2,13749487,13769118,13769173,13750420,13750486,13773078,"chr1s+:g.13749487j13769118_13769173j13773078>13749487j13750420_13750486j13773078[splMUT]",-0.252639353152773,0,0,0,-0.425709200248558,-1.25902531929623,-0.774552303688136,-0.481982571821426,-0.466797142325906,0,-0.600468877427802,-0.33778609169163,-0.858741004478097
"chr1","ENSG00000116731","+","mutex_exons_33",0,13749487,13754251,13754365,13769039,13769173,13773078,"chr1s+:g.13749487j13754251_13754365j13773078>13749487j13769039_13769173j13773078[splMUT]",0,0,2.66585944145927,0,0,0,0,3.11433713314845,0,2.84860767818228,0,2.99228375217255,0
"chr1","ENSG00000116731","+","mutex_exons_34",0,13749487,13769118,13769173,13754251,13754365,13773078,"chr1s+:g.13749487j13769118_13769173j13773078>13749487j13754251_13754365j13773078[splMUT]",0,0,-2.82742276407958,0,0,0,0,-3.20303030173302,0,-2.78987265421232,0,-2.93448735018839,0
"chr1","ENSG00000116731","+","mutex_exons_35",1,13750154,13769118,13769173,13750420,13750486,13773078,"chr1s+:g.13750154j13769118_13769173j13773078>13750154j13750420_13750486j13773078[splMUT]",-0.208955469148079,0,0,0,-0.358779841585402,-1.55958461586132,-0.920496005735496,-0.208955469148079,-0.472634038384473,-1.25927410508783,-0.289436473533079,-0.40780360092169,-0.628897421553519
"chr1","ENSG00000142621","+","mutex_exons_36",0,15313187,15316378,15316467,15324452,15324559,15327059,"chr1s+:g.15313187j15316378_15316467j15327059>15313187j15324452_15324559j15327059[splMUT]",-0.502112438747628,-1.09579221720919,0,0,0,0,0,0,0,0,0,-0.408650002904137,-1.02832770318584
"chr1","ENSG00000142621","+","mutex_exons_37",0,15382193,15383807,15383930,15383156,15383402,15388051,"chr1s+:g.15382193j15383807_15383930j15388051>15382193j15383156_15383402j15388051[splMUT]",0,-2.70445493182176,0,0,-1.09899818135158,0,0,0,0,0,0,0,0
"chr1","ENSG00000142621","+","mutex_exons_38",0,15382193,15391210,15391263,15383159,15383280,15397297,"chr1s+:g.15382193j15391210_15391263j15397297>15382193j15383159_15383280j15397297[splMUT]",0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1","ENSG00000142621","+","mutex_exons_39",0,15388422,15391210,15391263,15393100,15393217,15397297,"chr1s+:g.15388422j15391210_15391263j15397297>15388422j15393100_15393217j15397297[splMUT]",0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1","ENSG00000197312","+","mutex_exons_40",0,15633565,15633798,15633879,15638307,15638434,15643522,"chr1s+:g.15633565j15633798_15633879j15643522>15633565j15638307_15638434j15643522[splMUT]",0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1","ENSG00000055070","+","mutex_exons_41",0,16367308,16387055,16387125,16380016,16380093,16391375,"chr1s+:g.16367308j16387055_16387125j16391375>16367308j16380016_16380093j16391375[splMUT]",0,0,0,0,0,0,-0.511791770874662,0,0,-1.38768552247585,0,-0.694072785031094,-1.09984777589278
"chr1","ENSG00000055070","+","mutex_exons_42",0,16367308,16380016,16380093,16387502,16387794,16391375,"chr1s+:g.16367308j16380016_16380093j16391375>16367308j16387502_16387794j16391375[splMUT]",0,0,0,0,0,0,0,0,-2.79478821838203,0,0,0,0
"chr1","ENSG00000055070","+","mutex_exons_43",0,16367308,16390550,16390626,16380016,16380093,16391375,"chr1s+:g.16367308j16390550_16390626j16391375>16367308j16380016_16380093j16391375[splMUT]",0,0,0,0,0,0,0,0,0,0,0,0.85295120217368,1.65275120035997
"chr1","ENSG00000055070","+","mutex_exons_44",0,16367308,16387055,16387125,16387502,16387794,16391375,"chr1s+:g.16367308j16387055_16387125j16391375>16367308j16387502_16387794j16391375[splMUT]",0,0,0,0,0,0,0,0,-2.47148112734949,0,0,0,0
"chr1","ENSG00000055070","+","mutex_exons_45",0,16367308,16387055,16387125,16390550,16390626,16391375,"chr1s+:g.16367308j16387055_16387125j16391375>16367308j16390550_16390626j16391375[splMUT]",0,0,0,0,0,0,0,0,0,0,0,-1.2422949188883,-3.3840746202358
"chr1","ENSG00000055070","+","mutex_exons_46",0,16367308,16390550,16390626,16387502,16387794,16391375,"chr1s+:g.16367308j16390550_16390626j16391375>16367308j16387502_16387794j16391375[splMUT]",0,0,0,0,0,0,0,0,-1.61674866027109,0,0,0,0
"chr1","ENSG00000058453","+","mutex_exons_47",0,16914137,16930124,16930207,16924325,16924479,16930286,"chr1s+:g.16914137j16930124_16930207j16930286>16914137j16924325_16924479j16930286[splMUT]",0,0,0,0,0,0,0,-1.35684285302405,0,0,0,0,0
"chr1","ENSG00000040487","+","mutex_exons_48",2,19326623,19327227,19327412,19327571,19328053,19328572,"chr1s+:g.19326623j19327227_19327412j19328572>19326623j19327571_19328053j19328572[splMUT]",-4.86533828486723,-4.41260948451998,-4.52531570208486,0,-1.12052527199204,0,-1.99780042320975,-1.88996887307993,-3.00213066114972,-3.85639001890453,-0.83853087420195,-1.83287992177013,-0.77483755986464
"chr1","ENSG00000127472","+","mutex_exons_49",0,20059692,20066024,20066129,20063484,20063602,20068873,"chr1s+:g.20059692j20066024_20066129j20068873>20059692j20063484_20063602j20068873[splMUT]",0,0,0,0,0,0,0,-3.09104245335832,-1.52605630349505,-3.24519313318558,0,0,0
"chr1","ENSG00000127472","+","mutex_exons_50",2,20070465,20076761,20076814,20070845,20070944,20084821,"chr1s+:g.20070465j20076761_20076814j20084821>20070465j20070845_20070944j20084821[splMUT]",0,0,0,0,0,0,0,-0.596074727782296,-1.61662061322257,-0.99371416315778,0,0,0
"chr1","ENSG00000127472","+","mutex_exons_51",2,20070465,20070845,20070944,20076761,20076898,20084821,"chr1s+:g.20070465j20070845_20070944j20084821>20070465j20076761_20076898j20084821[splMUT]",0,0,0,0,0,0,0,0.813804907466017,1.76995331425337,1.7329191925411,0,0,0
"chr1","ENSG00000127472","+","mutex_exons_52",0,20071115,20076761,20076814,20071489,20071635,20084821,"chr1s+:g.20071115j20076761_20076814j20084821>20071115j20071489_20071635j20084821[splMUT]",0,0,0,0,0,0,1.25875216330524,3.26317313580304,2.22871519953993,1.79894089741024,0,0,0
"chr1","ENSG00000127472","+","mutex_exons_53",0,20071115,20076761,20076898,20071489,20071635,20084821,"chr1s+:g.20071115j20076761_20076898j20084821>20071115j20071489_20071635j20084821[splMUT]",0,0,0,0,0,0,0,3.51779358654996,2.05519364524724,0.877382106616829,0,0,0
"chr1","ENSG00000142794","+","mutex_exons_54",1,21445219,21453373,21453430,21465716,21465817,21466087,"chr1s+:g.21445219j21453373_21453430j21466087>21445219j21465716_21465817j21466087[splMUT]",0.826679607116323,1.27180414699127,0.971738160963939,0,0,0.339622934286705,2.42027038435184,0.232263468738371,0,1.92474757146383,0.358143383926553,1.58092128063285,0.808298022654551
"chr1","ENSG00000142794","+","mutex_exons_55",5,21445219,21453373,21453430,21465735,21465817,21466087,"chr1s+:g.21445219j21453373_21453430j21466087>21445219j21465735_21465817j21466087[splMUT]",1.05642757720246,1.76687412218102,1.38647997129529,0,0,0.403003544205319,1.59977907916519,0.228402731300451,0,2.35943987268402,0.453923338289672,1.38231052934378,0.918691990561123
"chr1","ENSG00000142794","+","mutex_exons_56",1,21445219,21453373,21453430,21465739,21465817,21466087,"chr1s+:g.21445219j21453373_21453430j21466087>21445219j21465739_21465817j21466087[splMUT]",0.768886819351,1.29291892133482,0.989069659964454,0,0,0.346893318187514,2.45674864868054,0.237228596617633,0,1.96316017235624,0.364944962299546,1.61218563941974,0.825699283215734
"chr1","ENSG00000142676","+","mutex_exons_57",0,23693913,23695772,23695908,23694660,23694857,23696344,"chr1s+:g.23693913j23695772_23695908j23696344>23693913j23694660_23694857j23696344[splMUT]",0.810161806107646,0.882050979345824,1.13319122809916,1.05600333809938,1.06510592471207,1.07435470802007,1.03767175528511,0.982967230286764,0.905870780849114,0.836012120619576,0.926246035919128,0.884033093387601,0.842726619187686
"chr1","ENSG00000117640","+","mutex_exons_58",11,25823128,25823238,25823323,25823346,25823439,25823644,"chr1s+:g.25823128j25823238_25823323j25823644>25823128j25823346_25823439j25823644[splMUT]",-1.03219846813422,-1.99730779861604,-0.214278570892498,-0.519152558212132,-1.03219846813422,-0.574905888043898,-0.839583615676692,-1.3979755644437,-1.75168087135196,-1.43307733155662,-2.079197325778,-0.865091215528829,-0.656251839556667
"chr1","ENSG00000236155","+","mutex_exons_59",0,26225703,26226586,26226616,26227404,26227555,26227794,"chr1s+:g.26225703j26226586_26226616j26227794>26225703j26227404_26227555j26227794[splMUT]",0,0,0,1.38408016220215,0,0,0,0,0,0,0,0,0
"chr1","ENSG00000009780","+","mutex_exons_60",0,27727536,27727829,27727866,27730232,27730333,27732603,"chr1s+:g.27727536j27727829_27727866j27732603>27727536j27730232_27730333j27732603[splMUT]",0,0,0,0,0,0,0,0,0,0,0,0,0
"chr1","ENSG00000130775","+","mutex_exons_61",0,27872665,27876588,27876728,27882513,27883043,27885295,"chr1s+:g.27872665j27876588_27876728j27885295>27872665j27882513_27883043j27885295[splMUT]",-0.261201344840678,-0.310607531873035,-0.264538548540542,-0.735994845261248,-0.519536994488471,-0.583974055939491,-1.33827458359506,-0.427029410700325,-1.19366836863033,-1.02879084007015,-1.11384702842144,-1.47731317959271,-1.05721833317012
"chr1","ENSG00000130775","+","mutex_exons_62",0,27872665,27876588,27876733,27882513,27883043,27885295,"chr1s+:g.27872665j27876588_27876733j27885295>27872665j27882513_27883043j27885295[splMUT]",-0.460841682080559,-0.48928221163121,-0.288480474537883,-0.715332391761716,-0.505063230157352,-0.595756105229469,-1.42223174129685,-0.399705171227224,-1.11979829539888,-1.04399642787013,-1.21501652923963,-1.53006855172464,-1.02457960336241
"chr1","ENSG00000130775","+","mutex_exons_63",0,27876728,27882513,27882785,27879644,27880054,27885295,"chr1s+:g.27876728j27882513_27882785j27885295>27876728j27879644_27880054j27885295[splMUT]",0,0,0,0,0,2.20836312021469,0,0,0,0,0,0,3.82894519561974
"chr1","ENSG00000130775","+","mutex_exons_64",0,27876728,27879949,27880054,27882513,27882785,27885295,"chr1s+:g.27876728j27879949_27880054j27885295>27876728j27882513_27882785j27885295[splMUT]",0,0,0,0,0,-2.70888197923079,0,0,0,0,0,0,-6.46642921332681
"chr1","ENSG00000158156","+","mutex_exons_65",2,27963693,27964185,27964235,27965351,27965458,27966503,"chr1s+:g.27963693j27964185_27964235j27966503>27963693j27965351_27965458j27966503[splMUT]",0,0,0.693302083456679,0.559767056196679,0,0,2.07967389158717,0.405591246146296,0.251415263337291,0,0,0.693279955101045,0.693279955101045
"chr1","ENSG00000204138","+","mutex_exons_66",7,28407463,28432931,28433046,28438273,28438430,28459085,"chr1s+:g.28407463j28432931_28433046j28459085>28407463j28438273_28438430j28459085[splMUT]",-0.770386221607274,-0.770386221607274,0,-1.94496676099182,-0.254758610634935,0,-0.23109766329468,-0.587005179988166,-1.42499133005473,0,-2.44730381775716,-2.05573005979041,-3.31527012680876
"chr1","ENSG00000204138","+","mutex_exons_67",6,28407463,28457832,28457855,28432931,28433046,28459085,"chr1s+:g.28407463j28457832_28457855j28459085>28407463j28432931_28433046j28459085[splMUT]",0,0,0,-1.08311222018963,-1.58084368218231,-0.329859081110174,-1.30091084066013,-0.427062301133265,-0.0611213783409227,-0.171985835989257,-0.178469343410724,-0.314348220773763,-0.130643686287173
"chr1","ENSG00000204138","+","mutex_exons_68",11,28407463,28457832,28457855,28438273,28438430,28459085,"chr1s+:g.28407463j28457832_28457855j28459085>28407463j28438273_28438430j28459085[splMUT]",-0.097295952060515,-0.124199184528383,0,-4.37529367409224,-0.753325319564906,0,-0.470625985393905,-0.398778322108812,-0.330089427486375,0,-1.98204622540086,-1.86536835433622,-2.7026012684318
"chr1","ENSG00000204138","+","mutex_exons_69",11,28407463,28457832,28457859,28438273,28438430,28459085,"chr1s+:g.28407463j28457832_28457859j28459085>28407463j28438273_28438430j28459085[splMUT]",-0.169418237437944,-0.126971527767468,0,-3.13002076293183,-1.10881680939072,0,-0.325764384402934,-0.563920458674003,-0.30821325722753,0,-2.06599064506155,-2.06599064506155,-2.79289034435934
"chr1","ENSG00000159023","+","mutex_exons_70",4,29065158,29068733,29068768,29096155,29096565,29097807,"chr1s+:g.29065158j29068733_29068768j29097807>29065158j29096155_29096565j29097807[splMUT]",3.5179894808159,2.04472845910216,2.04472845910216,1.96543637644945,0,2.02912362626217,0.392392944400771,9.12689833852378,8.07381403288832,7.28509946070209,0.852468109825872,1.85373271728615,1.28370588018351
"chr1","ENSG00000159023","+","mutex_exons_71",6,29065158,29068733,29068768,29096155,29096604,29097807,"chr1s+:g.29065158j29068733_29068768j29097807>29065158j29096155_29096604j29097807[splMUT]",4.37711164765297,2.52255043126974,2.52255043126974,2.25946791151194,0,2.79950072501525,0.402498030152023,11.7987910800791,10.7431831325322,9.30050159104579,1.08311927579231,1.991820365285,1.07038783993807
"chr1","ENSG00000159023","+","mutex_exons_72",7,29065158,29068733,29068783,29096155,29096565,29097807,"chr1s+:g.29065158j29068733_29068783j29097807>29065158j29096155_29096565j29097807[splMUT]",3.34250349789898,1.95293315350738,1.95293315350738,0.660955097994506,0,2.22753340970739,1.01939297825865,10.2280153434344,9.29373715967321,9.00654388130589,1.48998405770495,1.70026465397337,0.624081854435126
"chr1","ENSG00000159023","+","mutex_exons_73",8,29065158,29068733,29068783,29096155,29096604,29097807,"chr1s+:g.29065158j29068733_29068783j29097807>29065158j29096155_29096604j29097807[splMUT]",4.20321160768702,2.42907524887759,2.42907524887759,0.777803384113401,0,3.11142305793663,1.02026641391823,13.6115195073688,12.7312577725366,11.8755055958378,1.9003121231685,1.84327242489334,0.520404591198908
"chr1","ENSG00000159023","+","mutex_exons_74",0,29068768,29083995,29084122,29070391,29072791,29097807,"chr1s+:g.29068768j29083995_29084122j29097807>29068768j29070391_29072791j29097807[splMUT]",0,0,0,0,0,0,0,0,0,1.81592081746725,0,0,0
"chr1","ENSG00000186056","+","mutex_exons_75",0,30719232,30719400,30719565,30720977,30721174,30721288,"chr1s+:g.30719232j30719400_30719565j30721288>30719232j30720977_30721174j30721288[splMUT]",0,0,0,0,0,0,0,0,-1.30952309246136,-1.85767272790802,0,0,-2.46958987174705
"chr1","ENSG00000084623","+","mutex_exons_76",9,32224475,32226171,32226283,32226403,32226530,32228499,"chr1s+:g.32224475j32226171_32226283j32228499>32224475j32226403_32226530j32228499[splMUT]",-0.903980876721351,-0.823180368768615,-1.08828603698201,-1.02594406047439,-1.01233208023383,-0.92595965142537,-0.935403050928345,-0.956412962301337,-0.989107405140829,-0.959909537588939,-0.918620769145299,-1.01246689234029,-0.884058638379951
"chr1","ENSG00000116497","+","mutex_exons_77",0,32817689,32820547,32820599,32818525,32818872,32825313,"chr1s+:g.32817689j32820547_32820599j32825313>32817689j32818525_32818872j32825313[splMUT]",0,0.89954204411824,0,0,0,0,0,1.6819324927588,0.607056156256367,1.6819324927588,0,0.465113693944343,0.931822086739036
